
========== OUTPUT ==========
TaskID	JobID	STATUS	DatacenterID	SlotID	Time	Start Time	Finish Time
203	17	MAP	SUCCESS	2	12973	101.22	2285.78	2387
207	17	MAP	SUCCESS	2	12981	101.22	2285.78	2387
223	17	MAP	SUCCESS	2	13013	101.22	2285.78	2387
253	17	MAP	SUCCESS	2	13073	101.22	2285.78	2387
180	17	MAP	SUCCESS	2	12809	102.22	2285.78	2388
122	17	MAP	SUCCESS	2	12853	102.22	2285.78	2388
189	17	MAP	SUCCESS	2	12868	102.22	2285.78	2388
158	17	MAP	SUCCESS	2	12880	102.22	2285.78	2388
133	17	MAP	SUCCESS	2	12897	102.22	2285.78	2388
149	17	MAP	SUCCESS	2	12912	102.22	2285.78	2388
127	17	MAP	SUCCESS	2	12916	102.22	2285.78	2388
135	17	MAP	SUCCESS	2	12941	102.22	2285.78	2388
143	17	MAP	SUCCESS	2	12945	102.22	2285.78	2388
192	17	MAP	SUCCESS	2	12952	102.22	2285.78	2388
199	17	MAP	SUCCESS	2	12965	102.22	2285.78	2388
200	17	MAP	SUCCESS	2	12968	102.22	2285.78	2388
213	17	MAP	SUCCESS	2	12993	102.22	2285.78	2388
214	17	MAP	SUCCESS	2	12996	102.22	2285.78	2388
232	17	MAP	SUCCESS	2	13032	102.22	2285.78	2388
233	17	MAP	SUCCESS	2	13033	102.22	2285.78	2388
260	17	MAP	SUCCESS	2	13088	102.22	2285.78	2388
268	17	MAP	SUCCESS	2	13104	102.22	2285.78	2388
270	17	MAP	SUCCESS	2	13108	102.22	2285.78	2388
272	17	MAP	SUCCESS	2	13112	102.22	2285.78	2388
167	17	MAP	SUCCESS	2	12801	103.22	2285.78	2389
145	17	MAP	SUCCESS	2	12829	103.22	2285.78	2389
131	17	MAP	SUCCESS	2	12857	103.22	2285.78	2389
152	17	MAP	SUCCESS	2	12865	103.22	2285.78	2389
119	17	MAP	SUCCESS	2	12869	103.22	2285.78	2389
175	17	MAP	SUCCESS	2	12881	103.22	2285.78	2389
134	17	MAP	SUCCESS	2	12901	103.22	2285.78	2389
159	17	MAP	SUCCESS	2	12913	103.22	2285.78	2389
209	17	MAP	SUCCESS	2	12985	103.22	2285.78	2389
221	17	MAP	SUCCESS	2	13009	103.22	2285.78	2389
240	17	MAP	SUCCESS	2	13048	103.22	2285.78	2389
264	17	MAP	SUCCESS	2	13096	103.22	2285.78	2389
265	17	MAP	SUCCESS	2	13097	103.22	2285.78	2389
164	17	MAP	SUCCESS	2	12820	104.22	2285.78	2390
148	17	MAP	SUCCESS	2	12844	104.22	2285.78	2390
124	17	MAP	SUCCESS	2	12873	104.22	2285.78	2390
170	17	MAP	SUCCESS	2	12877	104.22	2285.78	2390
201	17	MAP	SUCCESS	2	12969	104.22	2285.78	2390
205	17	MAP	SUCCESS	2	12977	104.22	2285.78	2390
230	17	MAP	SUCCESS	2	13028	104.22	2285.78	2390
236	17	MAP	SUCCESS	2	13040	104.22	2285.78	2390
237	17	MAP	SUCCESS	2	13041	104.22	2285.78	2390
244	17	MAP	SUCCESS	2	13056	104.22	2285.78	2390
251	17	MAP	SUCCESS	2	13069	104.22	2285.78	2390
258	17	MAP	SUCCESS	2	13084	104.22	2285.78	2390
266	17	MAP	SUCCESS	2	13100	104.22	2285.78	2390
271	17	MAP	SUCCESS	2	13109	104.22	2285.78	2390
542	43	REDUCE	SUCCESS	2	12902	19.22	2384.78	2404
543	43	REDUCE	SUCCESS	2	12903	19.22	2384.78	2404
544	43	REDUCE	SUCCESS	2	12906	19.22	2384.78	2404
545	43	REDUCE	SUCCESS	2	12907	19.22	2384.78	2404
546	43	REDUCE	SUCCESS	2	12910	19.22	2384.78	2404
547	43	REDUCE	SUCCESS	2	12911	19.22	2384.78	2404
548	44	MAP	SUCCESS	2	13113	101.78	2323	2424.78
273	17	REDUCE	SUCCESS	2	12914	43.78	2390	2433.78
274	17	REDUCE	SUCCESS	2	12915	43.78	2390	2433.78
275	17	REDUCE	SUCCESS	2	12918	43.78	2390	2433.78
276	17	REDUCE	SUCCESS	2	12919	43.78	2390	2433.78
277	17	REDUCE	SUCCESS	2	12922	43.78	2390	2433.78
278	17	REDUCE	SUCCESS	2	12923	43.78	2390	2433.78
549	44	REDUCE	SUCCESS	2	12926	19.22	2424.78	2444
550	44	REDUCE	SUCCESS	2	12927	19.22	2424.78	2444
551	44	REDUCE	SUCCESS	2	12930	19.22	2424.78	2444
552	44	REDUCE	SUCCESS	2	12931	19.22	2424.78	2444
553	44	REDUCE	SUCCESS	2	12934	19.22	2424.78	2444
554	44	REDUCE	SUCCESS	2	12935	19.22	2424.78	2444
279	18	MAP	SUCCESS	2	12800	95.14	2377.86	2473
284	18	REDUCE	SUCCESS	2	12802	19.78	2473	2492.78
285	18	REDUCE	SUCCESS	2	12803	19.78	2473	2492.78
280	18	REDUCE	SUCCESS	2	12938	19.78	2473	2492.78
281	18	REDUCE	SUCCESS	2	12939	19.78	2473	2492.78
282	18	REDUCE	SUCCESS	2	12942	19.78	2473	2492.78
283	18	REDUCE	SUCCESS	2	12943	19.78	2473	2492.78
385	23	MAP	SUCCESS	2	12817	99.42	2544.83	2644.25
386	23	REDUCE	SUCCESS	2	12806	19.58	2644.25	2663.83
387	23	REDUCE	SUCCESS	2	12807	19.58	2644.25	2663.83
390	23	REDUCE	SUCCESS	2	12810	19.58	2644.25	2663.83
391	23	REDUCE	SUCCESS	2	12811	19.58	2644.25	2663.83
388	23	REDUCE	SUCCESS	2	12946	19.58	2644.25	2663.83
389	23	REDUCE	SUCCESS	2	12947	19.58	2644.25	2663.83
392	24	MAP	SUCCESS	2	12840	101.58	2601.25	2702.83
393	24	REDUCE	SUCCESS	2	12814	19.17	2702.83	2722
394	24	REDUCE	SUCCESS	2	12815	19.17	2702.83	2722
397	24	REDUCE	SUCCESS	2	12818	19.17	2702.83	2722
398	24	REDUCE	SUCCESS	2	12819	19.17	2702.83	2722
395	24	REDUCE	SUCCESS	2	12950	19.17	2702.83	2722
396	24	REDUCE	SUCCESS	2	12951	19.17	2702.83	2722
555	45	MAP	SUCCESS	2	12845	96.25	2647	2743.25
556	45	REDUCE	SUCCESS	2	12822	19.58	2743.25	2762.83
557	45	REDUCE	SUCCESS	2	12823	19.58	2743.25	2762.83
558	45	REDUCE	SUCCESS	2	12826	19.58	2743.25	2762.83
559	45	REDUCE	SUCCESS	2	12827	19.58	2743.25	2762.83
560	45	REDUCE	SUCCESS	2	12830	19.58	2743.25	2762.83
561	45	REDUCE	SUCCESS	2	12831	19.58	2743.25	2762.83
562	46	MAP	SUCCESS	2	12860	100.25	2684	2784.25
563	46	REDUCE	SUCCESS	2	12834	19.58	2784.25	2803.83
564	46	REDUCE	SUCCESS	2	12835	19.58	2784.25	2803.83
565	46	REDUCE	SUCCESS	2	12838	19.58	2784.25	2803.83
566	46	REDUCE	SUCCESS	2	12839	19.58	2784.25	2803.83
567	46	REDUCE	SUCCESS	2	12842	19.58	2784.25	2803.83
568	46	REDUCE	SUCCESS	2	12843	19.58	2784.25	2803.83
576	48	MAP	SUCCESS	2	12893	102.25	2793	2895.25
577	48	REDUCE	SUCCESS	2	12846	19.58	2895.25	2914.83
578	48	REDUCE	SUCCESS	2	12847	19.58	2895.25	2914.83
579	48	REDUCE	SUCCESS	2	12850	19.58	2895.25	2914.83
580	48	REDUCE	SUCCESS	2	12851	19.58	2895.25	2914.83
581	48	REDUCE	SUCCESS	2	12854	19.58	2895.25	2914.83
582	48	REDUCE	SUCCESS	2	12855	19.58	2895.25	2914.83
583	49	MAP	SUCCESS	2	12905	102.25	2826	2928.25
584	49	REDUCE	SUCCESS	2	12858	19.58	2928.25	2947.83
585	49	REDUCE	SUCCESS	2	12859	19.58	2928.25	2947.83
586	49	REDUCE	SUCCESS	2	12862	19.58	2928.25	2947.83
587	49	REDUCE	SUCCESS	2	12863	19.58	2928.25	2947.83
588	49	REDUCE	SUCCESS	2	12866	19.58	2928.25	2947.83
589	49	REDUCE	SUCCESS	2	12867	19.58	2928.25	2947.83
590	50	MAP	SUCCESS	2	12909	95.25	2856	2951.25
597	51	MAP	SUCCESS	2	12929	100.25	2863	2963.25
604	52	MAP	SUCCESS	2	12932	98.25	2872	2970.25
591	50	REDUCE	SUCCESS	2	12870	19.58	2951.25	2970.83
592	50	REDUCE	SUCCESS	2	12871	19.58	2951.25	2970.83
593	50	REDUCE	SUCCESS	2	12874	19.58	2951.25	2970.83
594	50	REDUCE	SUCCESS	2	12875	19.58	2951.25	2970.83
595	50	REDUCE	SUCCESS	2	12878	19.58	2951.25	2970.83
596	50	REDUCE	SUCCESS	2	12879	19.58	2951.25	2970.83
625	55	MAP	SUCCESS	2	13021	100.25	2877	2977.25
632	56	MAP	SUCCESS	2	13060	99.25	2878	2977.25
618	54	MAP	SUCCESS	2	13005	102.25	2877	2979.25
611	53	MAP	SUCCESS	2	12988	104.25	2876	2980.25
639	57	MAP	SUCCESS	2	13068	103.25	2879	2982.25
598	51	REDUCE	SUCCESS	2	12882	19.58	2963.25	2982.83
599	51	REDUCE	SUCCESS	2	12883	19.58	2963.25	2982.83
600	51	REDUCE	SUCCESS	2	12886	19.58	2963.25	2982.83
601	51	REDUCE	SUCCESS	2	12887	19.58	2963.25	2982.83
602	51	REDUCE	SUCCESS	2	12954	19.58	2963.25	2982.83
603	51	REDUCE	SUCCESS	2	12955	19.58	2963.25	2982.83
605	52	REDUCE	SUCCESS	2	12958	19.58	2970.25	2989.83
606	52	REDUCE	SUCCESS	2	12959	19.58	2970.25	2989.83
607	52	REDUCE	SUCCESS	2	12962	19.58	2970.25	2989.83
608	52	REDUCE	SUCCESS	2	12963	19.58	2970.25	2989.83
609	52	REDUCE	SUCCESS	2	12966	19.58	2970.25	2989.83
610	52	REDUCE	SUCCESS	2	12967	19.58	2970.25	2989.83
626	55	REDUCE	SUCCESS	2	12970	19.58	2977.25	2996.83
627	55	REDUCE	SUCCESS	2	12971	19.58	2977.25	2996.83
628	55	REDUCE	SUCCESS	2	12974	19.58	2977.25	2996.83
629	55	REDUCE	SUCCESS	2	12975	19.58	2977.25	2996.83
630	55	REDUCE	SUCCESS	2	12978	19.58	2977.25	2996.83
631	55	REDUCE	SUCCESS	2	12979	19.58	2977.25	2996.83
633	56	REDUCE	SUCCESS	2	12982	19.58	2977.25	2996.83
634	56	REDUCE	SUCCESS	2	12983	19.58	2977.25	2996.83
635	56	REDUCE	SUCCESS	2	12986	19.58	2977.25	2996.83
636	56	REDUCE	SUCCESS	2	12987	19.58	2977.25	2996.83
637	56	REDUCE	SUCCESS	2	12990	19.58	2977.25	2996.83
638	56	REDUCE	SUCCESS	2	12991	19.58	2977.25	2996.83
619	54	REDUCE	SUCCESS	2	12994	19.58	2979.25	2998.83
620	54	REDUCE	SUCCESS	2	12995	19.58	2979.25	2998.83
621	54	REDUCE	SUCCESS	2	12998	19.58	2979.25	2998.83
622	54	REDUCE	SUCCESS	2	12999	19.58	2979.25	2998.83
623	54	REDUCE	SUCCESS	2	13002	19.58	2979.25	2998.83
624	54	REDUCE	SUCCESS	2	13003	19.58	2979.25	2998.83
612	53	REDUCE	SUCCESS	2	13006	19.58	2980.25	2999.83
613	53	REDUCE	SUCCESS	2	13007	19.58	2980.25	2999.83
614	53	REDUCE	SUCCESS	2	13010	19.58	2980.25	2999.83
615	53	REDUCE	SUCCESS	2	13011	19.58	2980.25	2999.83
616	53	REDUCE	SUCCESS	2	13014	19.58	2980.25	2999.83
617	53	REDUCE	SUCCESS	2	13015	19.58	2980.25	2999.83
640	57	REDUCE	SUCCESS	2	13018	19.58	2982.25	3001.83
641	57	REDUCE	SUCCESS	2	13019	19.58	2982.25	3001.83
642	57	REDUCE	SUCCESS	2	13022	19.58	2982.25	3001.83
643	57	REDUCE	SUCCESS	2	13023	19.58	2982.25	3001.83
644	57	REDUCE	SUCCESS	2	13026	19.58	2982.25	3001.83
645	57	REDUCE	SUCCESS	2	13027	19.58	2982.25	3001.83
406	26	MAP	SUCCESS	2	13093	96.14	2923.86	3020
653	59	MAP	SUCCESS	2	12872	94.25	2928	3022.25
646	58	MAP	SUCCESS	2	12825	104.25	2924	3028.25
407	26	REDUCE	SUCCESS	2	13030	19.25	3020	3039.25
408	26	REDUCE	SUCCESS	2	13031	19.25	3020	3039.25
409	26	REDUCE	SUCCESS	2	13034	19.25	3020	3039.25
410	26	REDUCE	SUCCESS	2	13035	19.25	3020	3039.25
411	26	REDUCE	SUCCESS	2	13038	19.25	3020	3039.25
412	26	REDUCE	SUCCESS	2	13039	19.25	3020	3039.25
654	59	REDUCE	SUCCESS	2	13042	19.58	3022.25	3041.83
655	59	REDUCE	SUCCESS	2	13043	19.58	3022.25	3041.83
656	59	REDUCE	SUCCESS	2	13046	19.58	3022.25	3041.83
657	59	REDUCE	SUCCESS	2	13047	19.58	3022.25	3041.83
658	59	REDUCE	SUCCESS	2	13050	19.58	3022.25	3041.83
659	59	REDUCE	SUCCESS	2	13051	19.58	3022.25	3041.83
647	58	REDUCE	SUCCESS	2	13054	19.58	3028.25	3047.83
648	58	REDUCE	SUCCESS	2	13055	19.58	3028.25	3047.83
649	58	REDUCE	SUCCESS	2	13058	19.58	3028.25	3047.83
650	58	REDUCE	SUCCESS	2	13059	19.58	3028.25	3047.83
651	58	REDUCE	SUCCESS	2	13062	19.58	3028.25	3047.83
652	58	REDUCE	SUCCESS	2	13063	19.58	3028.25	3047.83
660	60	MAP	SUCCESS	2	12888	100.25	2977	3077.25
661	60	REDUCE	SUCCESS	2	13066	19.58	3077.25	3096.83
662	60	REDUCE	SUCCESS	2	13067	19.58	3077.25	3096.83
663	60	REDUCE	SUCCESS	2	13070	19.58	3077.25	3096.83
664	60	REDUCE	SUCCESS	2	13071	19.58	3077.25	3096.83
665	60	REDUCE	SUCCESS	2	13074	19.58	3077.25	3096.83
666	60	REDUCE	SUCCESS	2	13075	19.58	3077.25	3096.83
667	61	MAP	SUCCESS	2	12960	99.25	3054	3153.25
668	61	REDUCE	SUCCESS	2	13078	19.58	3153.25	3172.83
669	61	REDUCE	SUCCESS	2	13079	19.58	3153.25	3172.83
670	61	REDUCE	SUCCESS	2	13082	19.58	3153.25	3172.83
671	61	REDUCE	SUCCESS	2	13083	19.58	3153.25	3172.83
672	61	REDUCE	SUCCESS	2	13086	19.58	3153.25	3172.83
673	61	REDUCE	SUCCESS	2	13087	19.58	3153.25	3172.83
681	63	MAP	SUCCESS	2	13016	103.25	3137	3240.25
682	63	REDUCE	SUCCESS	2	13090	19.58	3240.25	3259.83
683	63	REDUCE	SUCCESS	2	13091	19.58	3240.25	3259.83
684	63	REDUCE	SUCCESS	2	13094	19.58	3240.25	3259.83
685	63	REDUCE	SUCCESS	2	13095	19.58	3240.25	3259.83
686	63	REDUCE	SUCCESS	2	13098	19.58	3240.25	3259.83
687	63	REDUCE	SUCCESS	2	13099	19.58	3240.25	3259.83
688	64	MAP	SUCCESS	2	13077	96.25	3171	3267.25
689	64	REDUCE	SUCCESS	2	13102	19.58	3267.25	3286.83
690	64	REDUCE	SUCCESS	2	13103	19.58	3267.25	3286.83
691	64	REDUCE	SUCCESS	2	13106	19.58	3267.25	3286.83
692	64	REDUCE	SUCCESS	2	13107	19.58	3267.25	3286.83
693	64	REDUCE	SUCCESS	2	13110	19.58	3267.25	3286.83
694	64	REDUCE	SUCCESS	2	13111	19.58	3267.25	3286.83
702	66	MAP	SUCCESS	2	13085	97.25	3213	3310.25
705	66	REDUCE	SUCCESS	2	12890	19.58	3310.25	3329.83
706	66	REDUCE	SUCCESS	2	12891	19.58	3310.25	3329.83
707	66	REDUCE	SUCCESS	2	12894	19.58	3310.25	3329.83
708	66	REDUCE	SUCCESS	2	12895	19.58	3310.25	3329.83
703	66	REDUCE	SUCCESS	2	13114	19.58	3310.25	3329.83
704	66	REDUCE	SUCCESS	2	13115	19.58	3310.25	3329.83
709	67	MAP	SUCCESS	2	13105	104.25	3263	3367.25
710	67	REDUCE	SUCCESS	2	12898	19.58	3367.25	3386.83
711	67	REDUCE	SUCCESS	2	12899	19.58	3367.25	3386.83
712	67	REDUCE	SUCCESS	2	12902	19.58	3367.25	3386.83
713	67	REDUCE	SUCCESS	2	12903	19.58	3367.25	3386.83
714	67	REDUCE	SUCCESS	2	12906	19.58	3367.25	3386.83
715	67	REDUCE	SUCCESS	2	12907	19.58	3367.25	3386.83
716	68	MAP	SUCCESS	2	12812	104.25	3316	3420.25
717	68	REDUCE	SUCCESS	2	12910	19.58	3420.25	3439.83
718	68	REDUCE	SUCCESS	2	12911	19.58	3420.25	3439.83
719	68	REDUCE	SUCCESS	2	12914	19.58	3420.25	3439.83
720	68	REDUCE	SUCCESS	2	12915	19.58	3420.25	3439.83
721	68	REDUCE	SUCCESS	2	12918	19.58	3420.25	3439.83
722	68	REDUCE	SUCCESS	2	12919	19.58	3420.25	3439.83
909	71	MAP	SUCCESS	2	12852	94.25	3418	3512.25
893	71	MAP	SUCCESS	2	12876	94.25	3418	3512.25
951	71	MAP	SUCCESS	2	12896	94.25	3418	3512.25
980	71	MAP	SUCCESS	2	12912	94.25	3418	3512.25
894	71	MAP	SUCCESS	2	12921	94.25	3418	3512.25
983	71	MAP	SUCCESS	2	12945	94.25	3418	3512.25
971	71	MAP	SUCCESS	2	12973	94.25	3418	3512.25
900	71	MAP	SUCCESS	2	12980	94.25	3418	3512.25
940	71	MAP	SUCCESS	2	13000	94.25	3418	3512.25
902	71	MAP	SUCCESS	2	13012	94.25	3418	3512.25
932	71	MAP	SUCCESS	2	13076	94.25	3418	3512.25
1006	71	MAP	SUCCESS	2	13096	94.25	3418	3512.25
933	71	MAP	SUCCESS	2	13101	94.25	3418	3512.25
993	71	MAP	SUCCESS	2	13108	94.25	3418	3512.25
891	71	MAP	SUCCESS	2	12816	95.25	3418	3513.25
978	71	MAP	SUCCESS	2	12880	95.25	3418	3513.25
928	71	MAP	SUCCESS	2	12904	95.25	3418	3513.25
952	71	MAP	SUCCESS	2	12908	95.25	3418	3513.25
1002	71	MAP	SUCCESS	2	12913	95.25	3418	3513.25
953	71	MAP	SUCCESS	2	12917	95.25	3418	3513.25
968	71	MAP	SUCCESS	2	12925	95.25	3418	3513.25
913	71	MAP	SUCCESS	2	12933	95.25	3418	3513.25
984	71	MAP	SUCCESS	2	12952	95.25	3418	3513.25
972	71	MAP	SUCCESS	2	12981	95.25	3418	3513.25
987	71	MAP	SUCCESS	2	12993	95.25	3418	3513.25
988	71	MAP	SUCCESS	2	12996	95.25	3418	3513.25
956	71	MAP	SUCCESS	2	12997	95.25	3418	3513.25
920	71	MAP	SUCCESS	2	13004	95.25	3418	3513.25
944	71	MAP	SUCCESS	2	13081	95.25	3418	3513.25
964	71	MAP	SUCCESS	2	12832	96.25	3418	3514.25
966	71	MAP	SUCCESS	2	12841	96.25	3418	3514.25
938	71	MAP	SUCCESS	2	12940	96.25	3418	3514.25
955	71	MAP	SUCCESS	2	12984	96.25	3418	3514.25
974	71	MAP	SUCCESS	2	13073	96.25	3418	3514.25
910	71	MAP	SUCCESS	2	12864	97.25	3418	3515.25
1000	71	MAP	SUCCESS	2	12881	97.25	3418	3515.25
912	71	MAP	SUCCESS	2	12900	97.25	3418	3515.25
937	71	MAP	SUCCESS	2	12920	97.25	3418	3515.25
915	71	MAP	SUCCESS	2	12948	97.25	3418	3515.25
897	71	MAP	SUCCESS	2	12949	97.25	3418	3515.25
970	71	MAP	SUCCESS	2	12956	97.25	3418	3515.25
986	71	MAP	SUCCESS	2	12968	97.25	3418	3515.25
917	71	MAP	SUCCESS	2	12976	97.25	3418	3515.25
904	71	MAP	SUCCESS	2	13036	97.25	3418	3515.25
958	71	MAP	SUCCESS	2	13037	97.25	3418	3515.25
946	71	MAP	SUCCESS	2	12808	98.25	3418	3516.25
947	71	MAP	SUCCESS	2	12821	98.25	3418	3516.25
996	71	MAP	SUCCESS	2	12829	98.25	3418	3516.25
927	71	MAP	SUCCESS	2	12885	98.25	3418	3516.25
911	71	MAP	SUCCESS	2	12892	98.25	3418	3516.25
981	71	MAP	SUCCESS	2	12916	98.25	3418	3516.25
896	71	MAP	SUCCESS	2	12944	98.25	3418	3516.25
919	71	MAP	SUCCESS	2	12992	98.25	3418	3516.25
903	71	MAP	SUCCESS	2	13029	98.25	3418	3516.25
942	71	MAP	SUCCESS	2	13044	98.25	3418	3516.25
1005	71	MAP	SUCCESS	2	13048	98.25	3418	3516.25
994	71	MAP	SUCCESS	2	13112	98.25	3418	3516.25
963	71	MAP	SUCCESS	2	12805	99.25	3418	3517.25
908	71	MAP	SUCCESS	2	12848	99.25	3418	3517.25
976	71	MAP	SUCCESS	2	12853	99.25	3418	3517.25
1011	71	MAP	SUCCESS	2	12877	99.25	3418	3517.25
1001	71	MAP	SUCCESS	2	12901	99.25	3418	3517.25
954	71	MAP	SUCCESS	2	12928	99.25	3418	3517.25
1003	71	MAP	SUCCESS	2	12985	99.25	3418	3517.25
921	71	MAP	SUCCESS	2	13008	99.25	3418	3517.25
1004	71	MAP	SUCCESS	2	13009	99.25	3418	3517.25
931	71	MAP	SUCCESS	2	13061	99.25	3418	3517.25
925	71	MAP	SUCCESS	2	13064	99.25	3418	3517.25
1007	71	MAP	SUCCESS	2	13097	99.25	3418	3517.25
926	71	MAP	SUCCESS	2	12828	100.25	3418	3518.25
949	71	MAP	SUCCESS	2	12836	100.25	3418	3518.25
935	71	MAP	SUCCESS	2	12837	100.25	3418	3518.25
1009	71	MAP	SUCCESS	2	12844	100.25	3418	3518.25
977	71	MAP	SUCCESS	2	12868	100.25	3418	3518.25
929	71	MAP	SUCCESS	2	12961	100.25	3418	3518.25
985	71	MAP	SUCCESS	2	12965	100.25	3418	3518.25
901	71	MAP	SUCCESS	2	13001	100.25	3418	3518.25
905	71	MAP	SUCCESS	2	13052	100.25	3418	3518.25
959	71	MAP	SUCCESS	2	13057	100.25	3418	3518.25
995	71	MAP	SUCCESS	2	12801	101.25	3418	3519.25
907	71	MAP	SUCCESS	2	12804	101.25	3418	3519.25
934	71	MAP	SUCCESS	2	12856	101.25	3418	3519.25
997	71	MAP	SUCCESS	2	12857	101.25	3418	3519.25
950	71	MAP	SUCCESS	2	12884	101.25	3418	3519.25
936	71	MAP	SUCCESS	2	12889	101.25	3418	3519.25
979	71	MAP	SUCCESS	2	12897	101.25	3418	3519.25
969	71	MAP	SUCCESS	2	12937	101.25	3418	3519.25
899	71	MAP	SUCCESS	2	12957	101.25	3418	3519.25
941	71	MAP	SUCCESS	2	13024	101.25	3418	3519.25
989	71	MAP	SUCCESS	2	13032	101.25	3418	3519.25
990	71	MAP	SUCCESS	2	13033	101.25	3418	3519.25
943	71	MAP	SUCCESS	2	13049	101.25	3418	3519.25
924	71	MAP	SUCCESS	2	13053	101.25	3418	3519.25
961	71	MAP	SUCCESS	2	13080	101.25	3418	3519.25
991	71	MAP	SUCCESS	2	13088	101.25	3418	3519.25
975	71	MAP	SUCCESS	2	12809	102.25	3418	3520.25
890	71	MAP	SUCCESS	2	12813	102.25	3418	3520.25
965	71	MAP	SUCCESS	2	12833	102.25	3418	3520.25
1010	71	MAP	SUCCESS	2	12873	102.25	3418	3520.25
898	71	MAP	SUCCESS	2	12953	102.25	3418	3520.25
939	71	MAP	SUCCESS	2	12964	102.25	3418	3520.25
916	71	MAP	SUCCESS	2	12972	102.25	3418	3520.25
918	71	MAP	SUCCESS	2	12989	102.25	3418	3520.25
973	71	MAP	SUCCESS	2	13013	102.25	3418	3520.25
930	71	MAP	SUCCESS	2	13025	102.25	3418	3520.25
923	71	MAP	SUCCESS	2	13045	102.25	3418	3520.25
906	71	MAP	SUCCESS	2	13065	102.25	3418	3520.25
962	71	MAP	SUCCESS	2	13089	102.25	3418	3520.25
948	71	MAP	SUCCESS	2	12824	103.25	3418	3521.25
998	71	MAP	SUCCESS	2	12865	103.25	3418	3521.25
999	71	MAP	SUCCESS	2	12869	103.25	3418	3521.25
914	71	MAP	SUCCESS	2	12936	103.25	3418	3521.25
982	71	MAP	SUCCESS	2	12941	103.25	3418	3521.25
922	71	MAP	SUCCESS	2	13017	103.25	3418	3521.25
957	71	MAP	SUCCESS	2	13020	103.25	3418	3521.25
945	71	MAP	SUCCESS	2	13092	103.25	3418	3521.25
1008	71	MAP	SUCCESS	2	12820	104.25	3418	3522.25
967	71	MAP	SUCCESS	2	12849	104.25	3418	3522.25
892	71	MAP	SUCCESS	2	12861	104.25	3418	3522.25
895	71	MAP	SUCCESS	2	12924	104.25	3418	3522.25
960	71	MAP	SUCCESS	2	13072	104.25	3418	3522.25
992	71	MAP	SUCCESS	2	13104	104.25	3418	3522.25
1012	71	REDUCE	SUCCESS	2	12922	19.58	3522.25	3541.83
1013	71	REDUCE	SUCCESS	2	12923	19.58	3522.25	3541.83
1014	71	REDUCE	SUCCESS	2	12926	19.58	3522.25	3541.83
1015	71	REDUCE	SUCCESS	2	12927	19.58	3522.25	3541.83
1016	71	REDUCE	SUCCESS	2	12930	19.58	3522.25	3541.83
1017	71	REDUCE	SUCCESS	2	12931	19.58	3522.25	3541.83
1018	72	MAP	SUCCESS	2	12969	102.25	3450	3552.25
1021	72	REDUCE	SUCCESS	2	12802	19.58	3552.25	3571.83
1022	72	REDUCE	SUCCESS	2	12803	19.58	3552.25	3571.83
1019	72	REDUCE	SUCCESS	2	12934	19.58	3552.25	3571.83
1020	72	REDUCE	SUCCESS	2	12935	19.58	3552.25	3571.83
1023	72	REDUCE	SUCCESS	2	12938	19.58	3552.25	3571.83
1024	72	REDUCE	SUCCESS	2	12939	19.58	3552.25	3571.83
1032	74	MAP	SUCCESS	2	12977	103.25	3476	3579.25
1035	74	REDUCE	SUCCESS	2	12806	19.58	3579.25	3598.83
1036	74	REDUCE	SUCCESS	2	12807	19.58	3579.25	3598.83
1037	74	REDUCE	SUCCESS	2	12810	19.58	3579.25	3598.83
1038	74	REDUCE	SUCCESS	2	12811	19.58	3579.25	3598.83
1033	74	REDUCE	SUCCESS	2	12942	19.58	3579.25	3598.83
1034	74	REDUCE	SUCCESS	2	12943	19.58	3579.25	3598.83
1061	77	MAP	SUCCESS	2	12800	94.25	3571	3665.25
1181	77	MAP	SUCCESS	2	12809	94.25	3571	3665.25
1122	77	MAP	SUCCESS	2	12900	94.25	3571	3665.25
1105	77	MAP	SUCCESS	2	12917	94.25	3571	3665.25
1108	77	MAP	SUCCESS	2	12952	94.25	3571	3665.25
1126	77	MAP	SUCCESS	2	12956	94.25	3571	3665.25
1118	77	MAP	SUCCESS	2	12984	94.25	3571	3665.25
1176	77	MAP	SUCCESS	2	13033	94.25	3571	3665.25
1129	77	MAP	SUCCESS	2	13036	94.25	3571	3665.25
1165	77	MAP	SUCCESS	2	12801	95.25	3571	3666.25
1100	77	MAP	SUCCESS	2	12816	95.25	3571	3666.25
1132	77	MAP	SUCCESS	2	12821	95.25	3571	3666.25
1158	77	MAP	SUCCESS	2	12844	95.25	3571	3666.25
1069	77	MAP	SUCCESS	2	12929	95.25	3571	3666.25
1174	77	MAP	SUCCESS	2	13024	95.25	3571	3666.25
1046	76	MAP	SUCCESS	2	13028	96.25	3570	3666.25
1141	77	MAP	SUCCESS	2	13048	95.25	3571	3666.25
1072	77	MAP	SUCCESS	2	13060	95.25	3571	3666.25
1096	77	MAP	SUCCESS	2	13076	95.25	3571	3666.25
1082	77	MAP	SUCCESS	2	13077	95.25	3571	3666.25
1154	77	MAP	SUCCESS	2	13097	95.25	3571	3666.25
1099	77	MAP	SUCCESS	2	13108	95.25	3571	3666.25
1060	77	MAP	SUCCESS	2	13113	95.25	3571	3666.25
1085	77	MAP	SUCCESS	2	12812	96.25	3571	3667.25
1078	77	MAP	SUCCESS	2	12825	96.25	3571	3667.25
